IdExecMin,StrategyExec,App,AppFramework,AppTpFramework,DeviceConfig,SuiteTestCaseName,QttEventsMapping,Successful,TotalTime,QttExec,QttEventsExec,QttEventsExecSuccessful,QttEventsExecUnSuccessful,PercentageEventSuccessful,TotalTimeEventsSuccessful
1574,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F1,4,1,24578.859375,1,4,4,0,100,19731.203125
1575,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F1,4,1,13389.140625,1,4,4,0,100,8721.4765625
1576,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F1,4,1,14031.8984375,1,4,3,0,75,5770.890625
1577,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F1,4,1,13324.390625,1,4,4,0,100,8661.9296875
1578,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F1,4,1,13410.328125,1,4,3,0,75,5269.8046875
1579,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F1,4,1,13369.3828125,1,4,3,0,75,5174.328125
1580,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F1,4,1,13635.0546875,1,4,1,0,25,3222.65625
1581,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F1,4,1,167203.515625,1,4,4,0,100,131622.7734375
1582,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F1,4,1,550294.6328125,1,4,4,0,100,514678.1875
1583,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F1,4,1,103939.5078125,1,4,4,0,100,68628.0390625
1584,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F1,4,1,133679.34375,1,4,4,0,100,97712.640625
1585,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F1,4,1,104120.5,1,4,4,0,100,68522.171875
1586,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F1,4,1,86061.9140625,1,3,2,0,50,27377.328125
1587,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F1,4,1,105570.2421875,1,4,4,0,100,69529.25
1588,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F1,4,1,115717.8671875,1,4,3,0,75,48320.4453125
1589,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F1,4,1,38720.359375,1,4,4,0,100,22437.71875
1590,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F1,4,1,201537.6015625,1,4,4,0,100,185135.75
1591,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F1,4,0,0,1,1,0,1,0,0
1592,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F1,4,0,0,1,1,0,1,0,0
1593,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F1,4,0,0,1,1,0,1,0,0
1594,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F1,4,1,40454.3828125,1,4,4,0,100,22862.0625
1595,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F1,4,0,0,1,1,0,1,0,0
1596,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F1,4,1,38989.8359375,1,4,4,0,100,22547.7109375
1597,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F1,4,1,140984.71875,1,4,4,0,100,103914.109375
1598,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F1,4,1,537229.640625,1,4,4,0,100,514643.8359375
1599,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F1,4,1,71958.6953125,1,4,4,0,100,49196.3125
1600,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F1,4,1,84159.296875,1,4,4,0,100,61550.265625
1601,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F1,4,1,71881.5546875,1,4,4,0,100,49505.4453125
1602,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F1,4,1,77857.78125,1,4,3,0,75,37014.109375
1603,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F1,4,1,72008.609375,1,4,4,0,100,49261.65625
1604,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F1,4,1,78296.8828125,1,4,3,0,75,37401.984375
1605,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,1,22690.90625,1,4,4,0,100,16779.5546875
1606,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,1,29726.59375,1,4,4,0,100,23815.609375
1607,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
1608,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,4610.984375,1,2,1,1,25,3309.6953125
1609,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,4583.28125,1,2,1,1,25,3316.3515625
1610,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,1,24083.25,1,4,4,0,100,18071.375
1611,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,1,24405.328125,1,4,4,0,100,18559.6796875
1612,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,4546.328125,1,2,1,1,25,3285.5546875
1613,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,20495.5234375,1,4,4,0,100,15244.6171875
1614,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,36444.78125,1,4,4,0,100,31332.6015625
1615,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,20687.9921875,1,4,4,0,100,15648.484375
1616,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,23092.9140625,1,4,4,0,100,17368.546875
1617,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,19271.5234375,1,4,4,0,100,14209.90625
1618,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,19607.96875,1,4,4,0,100,14442.7890625
1619,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,19050.328125,1,4,4,0,100,13933.625
1620,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,19600.1953125,1,4,1,0,25,3231.5859375
1621,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,21034.5859375,1,4,4,0,100,15922.7265625
1622,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,31359.59375,1,4,4,0,100,26484.6015625
1623,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,19281.796875,1,4,4,0,100,14458.125
1624,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,21688.234375,1,4,4,0,100,16144.765625
1625,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,18774.546875,1,4,4,0,100,13826.3359375
1626,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,20938.7890625,1,4,4,0,100,15965.4765625
1627,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,17606.3359375,1,4,4,0,100,12618.09375
1628,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,19865.1015625,1,4,1,0,25,3267.671875
1629,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,250084.625,1,4,4,0,100,209387.2109375
1630,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,587716.296875,1,4,4,0,100,546823.515625
1631,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,158468.953125,1,4,4,0,100,117874.4375
1632,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,167677.4140625,1,4,3,0,75,56590.3203125
1633,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,159162.6875,1,4,4,0,100,117755.359375
1634,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,169838.171875,1,4,3,0,75,56624.6796875
1635,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,168388.546875,1,4,3,0,75,56449.328125
1636,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,167798.9453125,1,4,3,0,75,56524.921875
1637,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,20570.2265625,1,3,2,1,50,11956.1484375
1638,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,88711.0234375,1,3,2,1,50,80273.7890625
1639,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,0,1,1,0,1,0,0
1640,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,0,1,1,0,1,0,0
1641,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,0,1,1,0,1,0,0
1642,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,20465.0078125,1,3,2,1,50,11706.953125
1643,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,0,1,1,0,1,0,0
1644,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,20574.5859375,1,3,2,1,50,11858.625
1645,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,158963.9453125,1,4,4,0,100,105024.5390625
1646,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,515829.6640625,1,4,4,0,100,492659.53125
1647,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,108043.140625,1,4,4,0,100,84812.5703125
1648,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,113159.6171875,1,4,3,0,75,37085.921875
1649,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,137790.1171875,1,4,4,0,100,84448.2890625
1650,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,113188.8515625,1,4,3,0,75,37562.5390625
1651,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,112669.53125,1,4,3,0,75,37157.8515625
1652,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,112458.3828125,1,4,3,0,75,37306.8828125
1653,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,4630.8359375,1,2,1,1,25,3318.6171875
1654,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,6194.1484375,1,2,1,1,25,4886.78125
1655,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
1656,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,4521.7265625,1,2,1,1,25,3268.171875
1657,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,4769.1640625,1,2,1,1,25,3400.75
1658,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,4625.6640625,1,2,1,1,25,3374.515625
1659,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,4661.0859375,1,2,1,1,25,3363.7265625
1660,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,4677.1484375,1,2,1,1,25,3306.1875
1661,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,13844.875,1,4,4,0,100,8614.21875
1662,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,30343.1328125,1,4,4,0,100,25286.78125
1663,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,13460.421875,1,4,4,0,100,8243.5859375
1664,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,13402.2109375,1,4,3,0,75,4907.4140625
1665,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,13488.265625,1,4,4,0,100,8288.5859375
1666,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,10949.96875,1,4,3,0,75,4937.0703125
1667,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,13493.1875,1,4,3,0,75,5007.984375
1668,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,13521.9453125,1,4,1,0,25,3237.9921875
1669,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,13459.3515625,1,4,4,0,100,8434.7734375
1670,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,23346.3046875,1,4,4,0,100,18500.234375
1671,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,13235.1953125,1,4,4,0,100,8383.1796875
1672,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,13180.3515625,1,4,3,0,75,4872.40625
1673,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,13137.4296875,1,4,4,0,100,8289.75
1674,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,13820.4921875,1,4,3,0,75,5086.6328125
1675,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,13586.0078125,1,4,3,0,75,5332.8203125
1676,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,13470.2578125,1,4,1,0,25,3353.2421875
1677,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,195830.7578125,1,4,4,0,100,151172.09375
1678,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,749500.671875,1,4,4,0,100,703985.7734375
1679,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,130115.6875,1,4,4,0,100,86284.03125
1680,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,158687.015625,1,4,4,0,100,115232.21875
1681,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,131054.78125,1,4,4,0,100,87830.0546875
1682,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,142840.5390625,1,4,3,0,75,66141.7578125
1683,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,130392.8125,1,4,4,0,100,86842.3359375
1684,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,IOS10-2-iPad4,F3,4,1,140483.7890625,1,4,3,0,75,65982.7734375
1685,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,30534.4375,1,4,3,1,75,17739.8125
1686,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,159883.75,1,4,3,1,75,145041.84375
1687,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
1688,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
1689,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
1690,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,30263.5,1,4,3,1,75,17475.4765625
1691,IndividualExpressionElementType,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
1692,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,31412.2265625,1,4,3,1,75,18095.9765625
1693,CombinedExpressionsInOrder,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,98714.2421875,1,4,4,0,100,70893.3125
1694,CombinedExpressionsMultiLocator,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,655690.5546875,1,4,4,0,100,630313.8828125
1695,IndividualExpressionAbsolutePath,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,87621.2109375,1,4,4,0,100,62188.984375
1696,IndividualExpressionAncestorAttributes,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,105419.7578125,1,4,4,0,100,79061.8671875
1697,IndividualExpressionAncestorIndex,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F3,4,0,54916.1015625,1,4,3,1,75,38461.78125
1698,IndividualExpressionCrossPlatform,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,94481.0859375,1,4,3,0,75,50531.2109375
1700,IndividualExpressionIdentifyAttributes,Memesplay,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,98905.921875,1,4,3,0,75,55213.359375
1701,CombinedExpressionsInOrder,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F1,3,0,1691.046875,1,2,1,1,33.333333333333336,410.8046875
1702,CombinedExpressionsMultiLocator,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F1,3,0,2866.3671875,1,2,1,1,33.333333333333336,1523.6171875
1703,IndividualExpressionAbsolutePath,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F1,3,0,0,1,1,0,1,0,0
1704,IndividualExpressionAncestorAttributes,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F1,3,0,1757.703125,1,2,1,1,33.333333333333336,423.3203125
1705,IndividualExpressionAncestorIndex,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F1,3,1,17909.359375,1,3,3,0,100,14216.1875
1706,IndividualExpressionCrossPlatform,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F1,3,0,1809.2890625,1,2,1,1,33.333333333333336,455.828125
1707,IndividualExpressionElementType,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F1,3,1,18692.578125,1,3,3,0,100,15013.21875
1708,IndividualExpressionIdentifyAttributes,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F1,3,0,0,1,1,0,1,0,0
1709,CombinedExpressionsInOrder,TodoList,ReactNative,"Native Cross-Platform",Android5-1-MotoG1,F1,3,0,1477.9765625,1,2,1,1,33.333333333333336,347.1796875
1712,CombinedExpressionsMultiLocator,TodoList,ReactNative,"Native Cross-Platform",Android5-1-MotoG1,F1,3,0,2985.40625,1,2,1,1,33.333333333333336,1845.578125
1715,IndividualExpressionAbsolutePath,TodoList,ReactNative,"Native Cross-Platform",Android5-1-MotoG1,F1,3,0,0,1,1,0,1,0,0
1718,IndividualExpressionAncestorAttributes,TodoList,ReactNative,"Native Cross-Platform",Android5-1-MotoG1,F1,3,0,1562.6875,1,2,1,1,33.333333333333336,365.765625
1721,IndividualExpressionAncestorIndex,TodoList,ReactNative,"Native Cross-Platform",Android5-1-MotoG1,F1,3,1,16513.015625,1,3,3,0,100,13127.6640625
1724,IndividualExpressionCrossPlatform,TodoList,ReactNative,"Native Cross-Platform",Android5-1-MotoG1,F1,3,0,1579.1328125,1,2,1,1,33.333333333333336,444.3125
1727,IndividualExpressionElementType,TodoList,ReactNative,"Native Cross-Platform",Android5-1-MotoG1,F1,3,1,17014.1171875,1,3,3,0,100,13653.5390625
1730,IndividualExpressionIdentifyAttributes,TodoList,ReactNative,"Native Cross-Platform",Android5-1-MotoG1,F1,3,0,0,1,1,0,1,0,0
1733,CombinedExpressionsInOrder,TodoList,ReactNative,"Native Cross-Platform",Android6-0-1-MotoG4,F1,3,0,1413.9765625,1,2,1,1,33.333333333333336,312.2265625
1736,CombinedExpressionsMultiLocator,TodoList,ReactNative,"Native Cross-Platform",Android6-0-1-MotoG4,F1,3,0,4596.796875,1,2,1,1,33.333333333333336,3440.15625
1739,IndividualExpressionAbsolutePath,TodoList,ReactNative,"Native Cross-Platform",Android6-0-1-MotoG4,F1,3,1,16451.34375,1,3,3,0,100,13206.7890625
1742,IndividualExpressionAncestorAttributes,TodoList,ReactNative,"Native Cross-Platform",Android6-0-1-MotoG4,F1,3,0,1865.5625,1,2,1,1,33.333333333333336,743.25
1745,IndividualExpressionAncestorIndex,TodoList,ReactNative,"Native Cross-Platform",Android6-0-1-MotoG4,F1,3,1,16254.8515625,1,3,3,0,100,12987.1328125
1748,IndividualExpressionCrossPlatform,TodoList,ReactNative,"Native Cross-Platform",Android6-0-1-MotoG4,F1,3,0,1374.015625,1,2,1,1,33.333333333333336,260.171875
1751,IndividualExpressionElementType,TodoList,ReactNative,"Native Cross-Platform",Android6-0-1-MotoG4,F1,3,1,16473.921875,1,3,3,0,100,13139.71875
1754,IndividualExpressionIdentifyAttributes,TodoList,ReactNative,"Native Cross-Platform",Android6-0-1-MotoG4,F1,3,1,16724.03125,1,3,0,0,0,0
1757,CombinedExpressionsInOrder,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F1,3,1,32918.171875,1,3,3,0,100,26560.53125
1758,CombinedExpressionsMultiLocator,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F1,3,1,105744.1953125,1,3,3,0,100,98932.5078125
1759,IndividualExpressionAbsolutePath,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F1,3,0,0,1,1,0,1,0,0
1760,IndividualExpressionAncestorAttributes,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F1,3,1,32860.1171875,1,3,3,0,100,26561.1953125
1761,IndividualExpressionAncestorIndex,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F1,3,0,0,1,1,0,1,0,0
1762,IndividualExpressionCrossPlatform,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F1,3,1,32694.921875,1,3,3,0,100,26485.28125
1763,IndividualExpressionElementType,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F1,3,0,26817.4453125,1,3,2,1,66.66666666666667,22624.421875
1764,IndividualExpressionIdentifyAttributes,TodoList,ReactNative,"Native Cross-Platform",IOS10-2-iPad4,F1,3,0,6306.203125,1,2,1,1,33.333333333333336,4118.328125
1765,CombinedExpressionsInOrder,TodoList,ReactNative,"Native Cross-Platform",IOS9-3-iPad,F1,3,1,36019.703125,1,3,3,0,100,26064.9765625
1768,CombinedExpressionsMultiLocator,TodoList,ReactNative,"Native Cross-Platform",IOS9-3-iPad,F1,3,1,292906.8515625,1,3,3,0,100,287017.96875
1771,IndividualExpressionAbsolutePath,TodoList,ReactNative,"Native Cross-Platform",IOS9-3-iPad,F1,3,1,25361.5390625,1,3,3,0,100,19093.1796875
1774,IndividualExpressionAncestorAttributes,TodoList,ReactNative,"Native Cross-Platform",IOS9-3-iPad,F1,3,1,27005.890625,1,3,3,0,100,19155.3984375
1780,IndividualExpressionAncestorIndex,TodoList,ReactNative,"Native Cross-Platform",IOS9-3-iPad,F1,3,1,29081.4765625,1,3,3,0,100,21966.4375
1784,IndividualExpressionCrossPlatform,TodoList,ReactNative,"Native Cross-Platform",IOS9-3-iPad,F1,3,1,28151.171875,1,3,3,0,100,20081.78125
1787,IndividualExpressionElementType,TodoList,ReactNative,"Native Cross-Platform",IOS9-3-iPad,F1,3,1,25175.0546875,1,3,3,0,100,19015.6796875
1790,IndividualExpressionIdentifyAttributes,TodoList,ReactNative,"Native Cross-Platform",IOS9-3-iPad,F1,3,1,26372.2109375,1,3,2,0,66.66666666666667,6148.984375
1793,CombinedExpressionsInOrder,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F2,5,0,1728.765625,1,2,1,1,20,411.65625
1794,CombinedExpressionsMultiLocator,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F2,5,0,2850.921875,1,2,1,1,20,1571.46875
1796,IndividualExpressionAncestorIndex,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F2,5,1,43675.4765625,1,5,5,0,100,37760.53125
1797,IndividualExpressionCrossPlatform,TodoList,ReactNative,"Native Cross-Platform",Android4-4-TabletSamsung,F2,5,0,1784.9921875,1,2,1,1,20,429.828125
